from_stop_id,to_stop_id,transfer_type,min_transfer_time
1721,4045013,2,234
1824,7899561,2,398
1824,7899562,2,219
1824,7899560,2,398
7931716,2363,2,404
2533,2312,2,106
7661346,2420,2,287
2230,4036987,2,271
1735,5221739,2,225
8033034,2535,2,257
1845,7931779,2,232
2413,7275171,2,208
2413,7275170,2,216
2219,7922512,2,346
8367261,2219,2,157
7920908,1733,2,197
2219,7922510,2,152
2061,7275218,2,229
1964,4037196,2,221
2219,7922511,2,152
1964,4037197,2,207
1964,4037198,2,194
1964,4037199,2,308
2322,4459249,2,270
7932212,2363,2,219
1655,1883,2,180
4037251,2363,2,398
1677,7945889,2,270
7661346,1742,2,287
2040,7945929,2,277
1957,3749738,2,281
7932212,1824,2,219
2110,7275218,2,229
7661321,2420,2,287
1855,1967,2,150
2185,1997,2,101
1975,7275449,2,271
1975,7275448,2,255
3741063,1655,2,200
8321700,2312,2,232
8367269,2411,2,220
6673113,1735,2,208
2472,6591520,2,195
1729,3893395,2,261
1729,3893394,2,210
8321700,1845,2,232
1742,7691391,2,256
8033002,2219,2,189
2535,7931439,2,250
2535,7931438,2,267
7920906,2466,2,234
4473153,1735,2,208
2472,4037041,2,210
6591779,1953,2,216
1655,7275133,2,225
1824,7922555,2,440
2040,5138200,2,253
1655,7275134,2,245
7946143,1964,2,187
1828,7945928,2,190
1735,6041838,2,222
2153,7275217,2,206
1735,6041839,2,222
1964,7921060,2,157
2219,7899616,2,245
2219,7986311,2,294
2219,7986310,2,282
3747908,2208,2,190
3812975,1824,2,190
1964,7921061,2,308
1733,7946291,2,197
1733,7946292,2,209
4037253,1692,2,188
1953,7945891,2,210
2159,7275432,2,253
7176240,2502,2,186
7921309,1996,2,234
1824,7946018,2,405
2212,7899176,2,217
2159,7945873,2,253
2219,7986309,2,284
3343776,1677,2,180
2208,4037048,2,254
1731,7899564,2,232
4473148,1824,2,405
1731,7899565,2,279
8079724,1824,2,243
2487,4036981,2,257
7920914,1824,2,278
7921367,2185,2,209
7920906,1721,2,234
2185,7292434,2,270
1729,6591460,2,261
2208,4035731,2,223
2208,4035730,2,223
7920905,2466,2,260
8079726,1996,2,270
4473142,2185,2,270
2152,7275135,2,232
2213,2212,2,145
2152,7275136,2,214
1975,7921059,2,255
8367262,2219,2,346
3754274,2040,2,253
2110,7275137,2,212
1824,7946282,2,440
4037295,2442,2,279
1824,7946285,2,252
1824,7946286,2,280
1824,7946283,2,434
2472,7899574,2,210
1824,7946284,2,211
2413,7945872,2,220
1975,7945884,2,255
1964,7922512,2,346
1964,7922510,2,152
1964,7922511,2,152
7931717,2363,2,404
2208,4211806,2,223
2363,4037000,2,280
2208,4211807,2,223
2363,4037001,2,252
2363,5121372,2,406
2363,5121373,2,434
2363,5121374,2,405
2363,4037004,2,440
2159,7275460,2,277
2363,4037002,2,278
2363,4037003,2,434
7946132,2061,2,201
1721,4037038,2,285
8367259,1964,2,247
1957,3749677,2,217
2322,7900039,2,270
2420,4211794,2,196
2367,7945874,2,229
2367,7945875,2,278
2420,4211793,2,193
7653677,1733,2,211
1964,7921099,2,243
2420,7691391,2,256
2219,4459253,2,221
2219,4459252,2,246
2219,2221,2,262
2219,2220,2,400
7899402,2033,2,214
1645,5138191,2,188
3730327,2413,2,206
1645,5138190,2,261
7946193,1964,2,187
6673104,1996,2,261
7991820,2212,2,281
1824,2366,2,343
6591847,2219,2,241
1677,7275216,2,270
7899398,1668,2,262
2466,7931781,2,230
4028974,3442548,2,207
4028974,3442547,2,217
1677,7945912,2,257
7275316,2219,2,240
1968,2322,2,120
4037293,2411,2,203
6673103,2185,2,270
1824,3887780,2,248
1824,2364,2,368
7931716,1824,2,404
1824,2365,2,108
2413,3813518,2,201
2420,7676423,2,256
1824,3887779,2,252
2413,3813519,2,206
4037292,1721,2,260
1824,3887778,2,280
1668,4211795,2,206
1934,7900280,2,216
1668,4211796,2,262
2153,8007418,2,206
4037296,1824,2,280
2061,2547,2,104
8069913,2420,2,256
8367262,1964,2,346
6591847,1964,2,241
2312,6591519,2,186
6673108,2472,2,272
2363,7376193,2,219
2363,7376191,2,398
2363,7376192,2,398
2363,7376190,2,225
1953,4211806,2,223
1953,4211807,2,223
2219,7921099,2,243
2413,6041839,2,222
2413,6041838,2,222
4473141,1735,2,216
3812975,2363,2,190
2363,7991686,2,278
2363,7991687,2,219
1742,7714381,2,252
2185,7945926,2,261
2185,7945927,2,210
2185,7946400,2,209
6673110,2219,2,207
2502,5138189,2,256
7920890,2212,2,217
2502,5138188,2,230
2159,8219647,2,197
2159,8219649,2,253
7920907,2411,2,203
8069913,1742,2,256
2159,8219646,2,195
8033003,1964,2,189
7899394,2420,2,207
2153,7945890,2,206
2413,5122015,2,225
2413,5122016,2,220
2411,7931801,2,220
2411,7931800,2,229
1729,7945919,2,272
2110,5018147,2,212
2466,4037038,2,285
2219,7921220,2,314
2110,5018146,2,223
1964,6591456,2,200
1964,6591457,2,204
7920959,1677,2,270
6673102,2413,2,216
1735,6861940,2,222
2535,7275133,2,225
1845,7964968,2,186
2219,7921219,2,282
2535,7275134,2,245
1957,5018143,2,282
1735,6861939,2,222
1721,7946293,2,234
2061,5018146,2,223
2061,5018147,2,212
1721,7946294,2,260
2420,7676473,2,215
1957,1910,2,420
7920960,2153,2,206
2040,5138198,2,277
8321646,1721,2,196
2375,2374,2,79
2482,1729,2,330
2322,1967,2,150
2230,7922565,2,255
1655,5018151,2,225
8033022,2110,2,212
1655,5018150,2,245
2413,5138201,2,216
2413,5138202,2,216
1729,7275155,2,210
1729,7275154,2,272
7991681,1824,2,278
1692,7922522,2,186
8033040,2420,2,193
2413,5138203,2,235
1764,4037045,2,203
7627544,1735,2,220
7946085,1953,2,236
2040,8219649,2,253
2040,8219647,2,197
2040,8219646,2,195
6673104,2185,2,261
7899403,2061,2,212
7946090,2212,2,217
8367267,2312,2,227
1731,7946288,2,279
1731,7946287,2,232
2219,7932206,2,245
2212,8357918,2,281
1735,3781622,2,207
1735,3781623,2,207
7899404,2061,2,223
2159,7376180,2,253
2159,7376182,2,197
2159,7376183,2,195
1721,6591517,2,285
2125,2208,2,99
1964,6251746,2,194
8367330,1964,2,243
1964,6251745,2,187
1996,7945876,2,270
7921309,2185,2,234
2363,1826,2,108
2363,1825,2,367
8079723,1824,2,213
2363,1827,2,311
2219,7921060,2,157
8033005,1964,2,314
2219,7921061,2,308
1957,8357918,2,281
8079727,1996,2,270
7932215,2442,2,232
2208,7945891,2,210
1824,8219632,2,404
1824,8219633,2,437
2034,7945911,2,273
1824,8219631,2,404
2363,7991676,2,278
7932142,2208,2,223
2363,7991677,2,211
1735,7275171,2,208
2363,7945952,2,243
2487,7931374,2,281
2363,7945953,2,211
2363,7945954,2,405
1735,7275170,2,216
2413,3781623,2,207
1731,7922558,2,286
4037270,1953,2,193
2413,3781622,2,207
2487,7931375,2,189
1964,2221,2,248
1964,2220,2,400
7899404,2110,2,223
2420,7647733,2,215
7899397,1668,2,206
2420,7647732,2,221
2126,2212,2,151
2061,7275137,2,212
2219,4037198,2,194
2219,4037199,2,308
1672,1729,2,330
2187,1996,2,144
1824,5122006,2,404
1824,5122008,2,405
1824,5122007,2,434
4028973,5161413,2,207
1953,4035815,2,208
2219,4037197,2,207
1953,4035816,2,208
4028973,5161412,2,318
2219,4037196,2,221
1953,4035817,2,254
1735,7945931,2,262
4473147,1824,2,278
2230,6251866,2,255
2212,1910,2,420
1764,7945888,2,203
1964,4036986,2,189
1692,7176238,2,186
1964,4036985,2,200
1729,7170698,2,272
7899398,2478,2,262
7920913,2363,2,280
2230,7945884,2,255
2411,6591466,2,203
2487,7945912,2,257
2487,4037046,2,270
2411,6591467,2,197
7921308,2185,2,259
2034,7275217,2,206
7920907,1733,2,203
2374,7275215,2,203
2367,7275165,2,229
2413,7945961,2,218
2367,7275164,2,190
2413,7945960,2,276
2363,4045009,2,252
2259,7900280,2,216
7899394,1742,2,207
2413,7945962,2,262
2363,4045007,2,398
2034,8007418,2,206
1735,7275169,2,216
2442,7946287,2,232
2442,7946288,2,279
8033005,2219,2,314
7920913,1824,2,280
1655,4211798,2,245
1655,4211797,2,225
1964,2036,2,89
2472,7945883,2,195
2472,6591460,2,261
4037253,2502,2,188
6673108,1729,2,272
2487,2488,2,90
8033003,2219,2,189
7899397,2478,2,206
2472,7275155,2,210
2472,7275154,2,272
2322,4036651,2,249
3747909,2208,2,199
2533,1845,2,105
2034,4037047,2,206
8079725,1824,2,211
1677,4036981,2,257
2152,4211799,2,232
2413,8219651,2,216
2208,4035562,2,208
2413,8219652,2,208
2208,4035561,2,199
2413,8219650,2,216
2525,2409,2,90
2208,4035563,2,254
2208,4045034,2,192
7899669,2219,2,157
7946134,1957,2,282
1964,7275451,2,207
1964,7275450,2,243
7920915,2363,2,434
1964,7275453,2,208
2212,7275140,2,282
1655,2279,2,187
1964,7275452,2,266
1975,7161659,2,255
7931719,2363,2,248
2208,5018140,2,223
1975,7161658,2,255
2413,7945931,2,262
7991682,2363,2,211
2208,5018141,2,198
2535,1883,2,172
2159,5138200,2,253
1735,3763974,2,216
1735,3763975,2,216
1824,4045007,2,398
1742,4211793,2,193
1824,4045009,2,252
2363,7945974,2,440
1742,4211794,2,196
2363,7945976,2,211
2363,7945975,2,225
1958,2212,2,124
2259,7900230,2,224
8033002,1964,2,189
2259,7900231,2,273
1742,7691440,2,215
2363,7945977,2,213
2363,7945978,2,243
4473149,1824,2,405
1845,7922516,2,227
1845,7922517,2,246
4473143,2185,2,261
2535,4211798,2,245
1735,5370720,2,220
2535,4211797,2,225
2363,7931541,2,190
7932210,2363,2,406
1996,7275163,2,197
2363,7931542,2,211
7920961,1953,2,210
2363,7931543,2,405
2413,5325169,2,207
2312,7931779,2,232
7932211,2363,2,406
7946088,2208,2,190
7899669,1964,2,157
8033039,1742,2,196
2363,7946343,2,278
1964,4036769,2,187
6673103,1996,2,270
1996,7275162,2,261
2110,2547,2,91
2466,6591517,2,285
2363,7931549,2,211
7931717,1824,2,404
2363,7931548,2,440
2413,5325170,2,214
2374,7931336,2,210
1953,4045034,2,192
7931719,1824,2,248
2487,7275216,2,270
1824,7899619,2,280
2219,1966,2,271
2487,1678,2,119
1964,7932206,2,245
7946144,1964,2,194
2411,7946291,2,197
1964,7899986,2,314
2411,7946292,2,209
1964,7899984,2,204
1964,7899985,2,157
1964,7899983,2,204
2363,7899562,2,219
2363,7899563,2,252
2363,7899560,2,398
2363,7899561,2,398
2219,1965,2,400
1668,7275132,2,262
2033,5018148,2,214
2033,5018149,2,232
1824,4473028,2,434
1824,4473027,2,406
8079723,2363,2,213
1957,4211804,2,282
1824,4473029,2,409
1668,7275131,2,206
2219,2036,2,104
2413,3442545,2,207
2413,3442544,2,207
3813040,1692,2,188
1677,7931374,2,281
8367330,2219,2,243
1677,7931375,2,189
2472,7170698,2,272
2185,7945876,2,270
2212,3749677,2,217
8367261,1964,2,157
1824,7899620,2,278
1964,7945917,2,200
1964,7945916,2,245
1824,5121374,2,405
1824,5121372,2,406
1824,5121373,2,434
2478,4211796,2,262
4037298,1824,2,387
2478,4211795,2,206
2219,4036649,2,314
8367260,2219,2,247
2466,7946294,2,260
2466,7946293,2,234
2312,4037040,2,186
1672,2472,2,180
1735,8219650,2,216
1845,6591519,2,186
2472,7921101,2,272
7946092,2110,2,229
7920947,2363,2,440
1996,2186,2,84
2040,7945873,2,253
2420,7714410,2,252
1824,7946343,2,278
1824,6591472,2,280
7899399,1655,2,225
7661320,2420,2,287
1824,6591475,2,434
2040,7376183,2,195
1824,6591476,2,440
2040,7376182,2,197
1733,4045012,2,197
1824,6591473,2,252
2208,7945909,2,190
3343775,2487,2,180
2040,7376180,2,253
7946132,2110,2,201
8321668,1845,2,232
7653677,2411,2,211
6591780,2208,2,216
2322,2222,2,150
2472,7964952,2,261
1733,7899568,2,197
2219,7900042,2,243
1733,7899569,2,203
1735,5138201,2,216
2212,4211804,2,282
1735,5138202,2,216
1735,5138203,2,235
7932214,2363,2,280
7946134,2212,2,282
1731,6591470,2,279
2363,6591473,2,252
1731,6591471,2,232
2363,6591472,2,280
2363,6591475,2,434
7275315,1964,2,189
2442,4045010,2,232
2363,6591476,2,440
2420,7714409,2,252
2110,2086,2,91
1735,7945962,2,262
2230,7275448,2,255
1735,7945960,2,276
2230,7275449,2,271
1735,7945961,2,218
1855,4036651,2,249
4473151,2502,2,188
2363,4473027,2,406
2420,7275130,2,196
2363,4473029,2,409
2363,4473028,2,434
2363,4037037,2,219
2219,7275451,2,207
1964,7986272,2,246
2219,7275450,2,243
1735,8219652,2,208
1735,8219651,2,216
1964,7899616,2,245
2219,4036822,2,314
2219,7275453,2,208
1824,3887812,2,243
2219,7275452,2,266
2374,4037045,2,203
2482,2472,2,180
7931753,2363,2,278
2230,7921059,2,255
7932214,1824,2,280
1731,4036999,2,232
1731,4036998,2,279
7932210,1824,2,406
2040,7275432,2,253
2110,4045031,2,201
2077,1957,2,196
8079726,2185,2,270
7899668,2219,2,284
1957,4045033,2,282
8033040,1742,2,193
2152,5018148,2,214
2185,4378088,2,259
7920911,1731,2,279
1721,7931781,2,230
7920948,1824,2,226
2040,7275460,2,277
1953,7275142,2,190
1953,7275143,2,193
2152,5018149,2,232
2411,4045012,2,197
7176240,1692,2,186
3343775,1677,2,180
3747910,1953,2,254
2420,7275129,2,193
1998,2185,2,104
7899399,2535,2,225
1953,8007358,2,208
1953,8007357,2,193
2212,7899133,2,274
1735,3442545,2,207
4037292,2466,2,260
2212,7899131,2,235
1735,3442544,2,207
2413,7275431,2,216
1764,6591523,2,203
2413,7275430,2,216
2472,3893395,2,261
2472,3893394,2,210
7627545,2413,2,208
1953,4036978,2,199
1953,4036979,2,193
1975,4036987,2,271
2061,4045031,2,201
2212,4045033,2,282
7991796,1957,2,217
2033,7275136,2,214
2033,7275135,2,232
7899393,2420,2,189
1855,2222,2,150
4028973,3442547,2,217
4028973,3442548,2,207
6591781,1953,2,254
2159,7945929,2,277
1964,1965,2,400
1729,7945883,2,195
1964,1966,2,257
2208,7931571,2,199
1824,7931548,2,440
2212,4035729,2,205
1824,7931549,2,211
1824,7931542,2,211
7991681,2363,2,278
1824,7931543,2,405
6591779,2208,2,216
1824,7931541,2,190
1996,4378088,2,259
1855,7900039,2,270
6673110,1964,2,207
6591780,1953,2,216
2187,2185,2,96
2212,5018143,2,282
7275317,1964,2,308
7932216,2442,2,279
7946086,2208,2,254
2466,7899570,2,285
2502,7931550,2,188
7176239,2502,2,186
1953,4044988,2,198
1742,7647733,2,215
1742,7647732,2,221
2219,6591456,2,200
2219,6591457,2,204
7946090,1957,2,217
1735,5122016,2,220
1735,5122015,2,225
2040,7275166,2,277
2040,7275168,2,253
2442,7899565,2,279
6673113,2413,2,208
7899743,1964,2,246
2442,7899564,2,232
2322,7899988,2,249
8033022,2061,2,212
8321648,1845,2,186
1964,7921181,2,246
1824,7275665,2,434
2040,7013405,2,214
1824,7275664,2,406
2363,5122008,2,405
2363,5122007,2,434
2363,5122006,2,404
2040,7013402,2,211
2040,7013403,2,216
2502,7931540,2,186
1824,7275666,2,409
2040,7013404,2,222
7275316,1964,2,240
4037298,2363,2,387
4037270,2208,2,193
2159,5138198,2,277
2420,7691440,2,215
1729,7921101,2,272
8033009,1855,2,270
8321702,1733,2,220
7932142,1953,2,223
2312,7899572,2,187
2312,7899573,2,189
2152,4211800,2,214
2219,7921117,2,207
2219,7921116,2,207
2363,7922526,2,405
8079727,2185,2,270
2363,7922525,2,225
6591781,2208,2,254
2208,8007357,2,193
2208,8007358,2,208
2413,7275461,2,208
4473150,2363,2,211
7946144,2219,2,194
1975,7921100,2,271
8069912,1742,2,256
8321670,2411,2,220
2420,7714381,2,252
2363,7922523,2,190
7176239,1692,2,186
2363,7922524,2,211
7627545,1735,2,208
8367327,2466,2,285
4473142,1996,2,270
6591541,1964,2,204
4037273,2110,2,229
2374,7945888,2,203
3747911,2208,2,236
2159,7945963,2,253
1964,7899577,2,243
8367270,2411,2,229
7661321,1742,2,287
2159,7945965,2,197
7920947,1824,2,440
7653678,2411,2,229
7899670,2219,2,308
2153,7945911,2,273
1845,7931805,2,232
1845,7931804,2,186
2212,8357852,2,217
2472,7899617,2,216
7932280,1824,2,278
2185,2186,2,80
4028973,5138206,2,217
1721,7931802,2,230
4028973,5138207,2,207
7991820,1957,2,281
7920948,2363,2,226
4037293,1733,2,203
1953,5018140,2,223
1953,5018141,2,198
7920890,1957,2,217
2219,7899986,2,314
2219,7899984,2,204
3754275,2040,2,216
2219,7899985,2,157
2219,7899983,2,204
4037251,1824,2,398
1742,7275129,2,193
8367327,1721,2,285
1764,7931336,2,210
2375,1764,2,137
8079724,2363,2,243
2367,7275435,2,190
2367,7275434,2,229
7931753,1824,2,278
2367,7275436,2,278
4028974,5161412,2,318
2219,2155,2,130
4028974,5161413,2,207
2219,7899577,2,243
2208,7931518,2,190
2230,7161658,2,255
1953,7931518,2,190
8033008,1855,2,249
1953,4037048,2,254
2525,1763,2,90
7899406,2212,2,282
2034,7945890,2,206
1742,7275130,2,196
2230,7945918,2,271
2413,4889620,2,243
2367,5138197,2,229
1964,7921117,2,207
2367,5138196,2,190
2374,6591523,2,203
2185,7275438,2,261
2076,2208,2,72
1964,7921116,2,207
2185,7275437,2,270
8367260,1964,2,247
2472,4036988,2,261
7932216,1731,2,279
2230,7161659,2,255
2442,7922558,2,286
1655,7931439,2,250
2061,4211808,2,229
1655,7931438,2,267
2219,7161643,2,213
2413,6861940,2,222
2219,7161644,2,194
1731,4045010,2,232
4473148,2363,2,405
1957,4035729,2,205
7899402,2152,2,214
7920960,2034,2,206
2223,1855,2,120
1729,6591520,2,195
2061,4211801,2,212
7899403,2110,2,212
2033,4211799,2,232
2442,6591471,2,232
2442,6591470,2,279
6673102,1735,2,216
7920911,2442,2,279
1824,7991676,2,278
1824,7991677,2,211
1996,7275438,2,261
1996,7275437,2,270
2472,7945919,2,272
1968,1855,2,120
1824,4037037,2,219
1735,4889620,2,243
2185,7275459,2,210
1653,1845,2,91
2212,2235,2,420
1733,6591467,2,197
1953,7945909,2,190
2219,1166834,2,180
1964,7275150,2,207
1845,7899572,2,187
4028974,5138206,2,217
1733,6591466,2,203
8367259,2219,2,247
2219,1166835,2,180
1964,7275151,2,189
1996,7946400,2,209
8321668,2312,2,232
7932213,2363,2,252
4028974,5138207,2,207
8321702,2411,2,220
2413,5221739,2,225
1824,7991686,2,278
1742,7676423,2,256
2033,4211800,2,214
1824,7991687,2,219
1735,4889619,2,202
2411,4036994,2,203
1855,7899988,2,249
2213,1957,2,184
1653,2312,2,80
7899406,1957,2,282
2411,4036995,2,197
2153,7275145,2,273
2502,7176238,2,186
7275317,2219,2,308
1855,4459249,2,270
1975,7899576,2,271
1845,7899573,2,189
1975,7899575,2,255
1729,4037041,2,210
1765,2374,2,79
1953,5747232,2,208
8033039,2420,2,196
2110,4211801,2,212
1953,5747233,2,254
1953,5747231,2,199
1677,2488,2,63
2367,7275207,2,278
1692,5138188,2,230
1692,5138189,2,256
7899400,2535,2,245
2110,4211808,2,229
6591544,1764,2,203
1957,8357852,2,217
1996,7275459,2,210
1998,1996,2,145
1975,6251866,2,255
4037295,1731,2,279
2208,2209,2,100
6673109,2219,2,207
8367269,1733,2,220
2363,8219631,2,404
7946087,1953,2,199
2363,8219632,2,404
2363,8219633,2,437
2413,5370720,2,220
2363,7275664,2,406
2363,7275665,2,434
2076,1953,2,83
2061,2086,2,104
1733,4036994,2,203
2363,7275666,2,409
1735,7275461,2,208
3754274,2159,2,253
1733,4036995,2,197
1677,7275146,2,257
2219,7921181,2,246
1729,7899574,2,210
6591541,2219,2,204
7921310,1996,2,256
2466,7964966,2,196
7899401,2033,2,232
3747908,1953,2,190
2312,7931804,2,186
2312,7931805,2,232
1953,7931571,2,199
2413,5221740,2,220
6673109,1964,2,207
1964,1166835,2,180
2525,5138190,2,261
2525,5138191,2,188
7946192,2230,2,255
1964,1166834,2,180
1824,7945953,2,211
1824,7945952,2,243
2153,4036980,2,273
1824,7945954,2,405
1742,7676473,2,215
1975,7945918,2,271
2363,7922555,2,440
6673107,1729,2,210
7661320,1742,2,287
8079725,2363,2,211
8367267,1845,2,227
2442,3887777,2,232
2442,3887776,2,279
1964,4036649,2,314
2230,7899576,2,271
2230,7899575,2,255
1765,1764,2,103
2219,7945885,2,213
1692,7931550,2,188
2363,3887812,2,243
2413,3763974,2,216
2413,3763975,2,216
4473150,1824,2,211
2208,4035815,2,208
1975,7275153,2,255
2208,4035816,2,208
1677,8007417,2,200
8321646,2466,2,196
1975,7275152,2,271
2219,6251746,2,194
2219,6251745,2,187
2535,2279,2,170
7627544,2413,2,220
2413,7376194,2,208
7932215,1731,2,232
2185,5138195,2,240
7932280,2363,2,278
2185,7946367,2,234
2185,7946368,2,256
7899400,1655,2,245
1721,7899570,2,285
1824,7945978,2,243
1824,7945977,2,213
2208,4035817,2,254
1824,7945976,2,211
1824,7945975,2,225
2185,5138194,2,197
2219,7986272,2,246
1824,7945974,2,440
2185,5138193,2,270
1692,7931540,2,186
1735,7275431,2,216
2185,5138192,2,279
1735,7275430,2,216
